"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"2017-12-18","1330.60","1256.20","1262.40","1255.70","0,05K","0,62"
"2017-12-15","1322.40","1253.10","1260.30","1253.10","0,58K","0,02"
"2017-12-14","1322.20","1252.90","1257.70","1250.30","0,14K","0,65"
"2017-12-13","1313.70","1241.90","1254.50","1239.80","0,35K","0,52"
"2017-12-12","1306.90","1241.30","1244.40","1236.50","0,69K","-0,37"
"2017-12-11","1311.80","1248.40","1249.20","1239.90","0,15K","-0,10"
"2017-12-08","1313.10","1246.30","1249.30","1241.50","0,16K","-0,37"
"2017-12-07","1318.00","1317.40","1317.40","1317.40","0,00K","-0,99"
"2017-12-06","1331.20","1264.90","1267.80","1261.60","0,37K","0,08"
"2017-12-05","1330.10","1275.40","1275.80","1260.00","1,50K","-0,96"
"2017-12-04","1343.00","1272.50","1276.10","1270.30","0,85K","-0,36"
"2017-12-01","1347.80","1274.10","1288.60","1271.00","0,82K","0,41"
"2017-11-30","1342.30","1283.10","1284.50","1269.70","3,05K","-0,67"
"2017-11-29","1351.40","1293.40","1296.20","1281.10","47,24K","-0,92"
"2017-11-28","1364.00","1294.70","1294.70","1294.70","4,06K","0,02"
"2017-11-27","1363.70","1293.80","1293.80","1293.80","0,00K","0,52"
"2017-11-24","1356.60","1286.70","1286.70","1286.70","0,01K","5,03"
"2017-11-23","1291.66","1291.19","1293.87","1287.65","0","-5,12"
"2017-11-22","1361.40","1284.70","1284.70","1282.90","0,08K","0,78"
"2017-11-21","1350.80","1281.10","1281.10","1281.10","0,02K","0,54"
"2017-11-20","1343.60","1275.90","1275.90","1275.90","0,00K","-1,50"
"2017-11-17","1364.00","1288.30","1288.30","1288.30","0,00K","1,38"
"2017-11-16","1345.40","1277.50","1277.50","1277.50","0,04K","0,05"
"2017-11-15","1344.70","1281.40","1284.70","1275.90","0,01K","-0,41"
"2017-11-14","1350.20","1276.90","1279.10","1276.90","0,00K","0,28"
"2017-11-13","1346.40","1277.00","1277.00","1277.00","0,02K","0,44"
"2017-11-10","1340.50","1283.50","1283.50","1273.80","0,01K","-0,91"
"2017-11-09","1352.80","1279.70","1286.90","1279.70","0,02K","0,33"
"2017-11-08","1348.30","1275.90","1284.90","1274.70","0,02K","0,63"
"2017-11-07","1339.90","1276.80","1276.80","1270.40","0,01K","-0,43"
"2017-11-06","1345.70","1269.00","1280.50","1269.00","0,13K","0,96"
"2017-11-03","1332.90","1265.30","1267.90","1265.30","0,08K","-0,63"
"2017-11-02","1341.40","1274.90","1274.90","1274.90","0,07K","0,06"
"2017-11-01","1340.60","1272.20","1274.80","1270.30","0,08K","0,52"
"2017-10-31","1333.70","1273.10","1274.60","1266.10","0,24K","-0,54"
"2017-10-30","1340.90","1270.00","1274.10","1267.90","0,22K","0,43"
"2017-10-27","1335.10","1268.40","1268.40","1267.10","0,15K","0,15"
"2017-10-26","1333.10","1273.50","1273.50","1264.70","0,04K","-0,70"
"2017-10-25","1342.50","1269.90","1275.20","1269.90","0,11K","0,10"
"2017-10-24","1341.20","1275.50","1275.50","1273.70","0,11K","-0,20"
"2017-10-23","1343.90","1274.70","1280.80","1271.50","0,12K","0,05"
"2017-10-20","1343.20","1279.60","1279.60","1277.80","0,30K","-0,72"
"2017-10-19","1352.90","1286.40","1286.40","1285.10","0,13K","0,49"
"2017-10-18","1346.30","1279.90","1279.90","1279.90","0,16K","-0,24"
"2017-10-17","1349.50","1295.10","1295.10","1283.10","0,57K","-1,26"
"2017-10-16","1366.70","1302.00","1303.80","1291.90","0,17K","-0,05"
"2017-10-13","1367.40","1293.30","1301.70","1291.70","0,07K","0,60"
"2017-10-12","1359.30","1291.50","1294.50","1289.30","0,01K","0,58"
"2017-10-11","1351.50","1287.30","1292.00","1284.90","0,02K","-0,36"
"2017-10-10","1356.40","1282.60","1293.00","1281.70","0,02K","0,67"
"2017-10-09","1347.40","1280.60","1284.00","1279.00","0,02K","0,78"
"2017-10-06","1337.00","1267.60","1272.00","1260.50","0,05K","0,13"
"2017-10-05","1335.30","1277.80","1277.80","1267.60","0,04K","-0,20"
"2017-10-04","1338.00","1273.80","1280.80","1270.00","0,22K","0,16"
"2017-10-03","1335.80","1269.70","1273.30","1268.60","0,19K","-0,10"
"2017-10-02","1337.10","1275.00","1276.10","1270.40","0,14K","-0,61"
"2017-09-29","1345.30","1284.20","1289.40","1281.80","0,49K","-0,27"
"2017-09-28","1349.00","1283.10","1288.00","1277.00","0,05K","0,04"
"2017-09-27","1348.40","1283.40","1283.40","1283.40","0,02K","-0,98"
"2017-09-26","1361.80","1304.50","1305.60","1298.70","0,04K","-0,69"
"2017-09-25","1371.20","1293.10","1309.20","1291.00","0,05K","1,04"
"2017-09-22","1357.10","1295.00","1295.70","1293.60","0,21K","0,20"
"2017-09-21","1354.40","1299.10","1304.10","1290.30","0,34K","-1,57"
"2017-09-20","1376.00","1300.90","1300.90","1298.70","0,01K","0,42"
"2017-09-19","1370.30","1378.00","1378.00","1378.00","0,03K","0,15"
"2017-09-18","1368.30","1359.90","1359.90","1359.90","0,00K","-1,07"
"2017-09-15","1383.10","1320.60","1321.20","1319.80","0,02K","-0,30"
"2017-09-14","1387.20","1319.60","1329.30","1319.60","0,32K","0,18"
"2017-09-13","1384.70","1323.40","1323.40","1323.40","0,08K","-0,37"
"2017-09-12","1389.80","1397.40","1397.40","1397.40","0,00K","-0,17"
"2017-09-11","1392.10","1377.80","1377.80","1377.80","0,00K","-1,08"
"2017-09-08","1407.30","1351.00","1355.80","1345.60","0,04K","0,09"
"2017-09-07","1406.00","1336.40","1349.00","1336.40","0,03K","0,87"
"2017-09-06","1393.90","1340.00","1340.30","1332.60","0,02K","-0,38"
"2017-09-05","1399.20","1386.50","1399.90","1386.30","0,01K","4,57"
"2017-09-04","1338.08","1341.21","1344.59","1337.01","0","-0,23"
"2017-09-03","1341.22","1340.54","1342.07","1338.96","0","-3,17"
"2017-09-01","1385.10","1320.20","1327.70","1316.90","0,04K","0,62"
"2017-08-31","1376.50","1306.60","1322.30","1301.70","0,31K","0,56"
"2017-08-30","1368.90","1308.20","1312.50","1304.90","0,37K","-0,35"
"2017-08-29","1373.70","1318.80","1323.80","1314.00","0,30K","0,23"
"2017-08-28","1370.60","1293.50","1311.30","1293.50","0,15K","1,32"
"2017-08-25","1352.80","1285.40","1292.70","1280.30","0,28K","0,44"
"2017-08-24","1346.90","1288.70","1288.70","1284.00","0,55K","-0,21"
"2017-08-23","1349.70","1289.40","1289.40","1286.90","0,25K","0,24"
"2017-08-22","1346.50","1287.20","1288.40","1283.20","0,10K","-0,41"
"2017-08-21","1352.00","1285.20","1290.80","1284.70","0,02K","0,39"
"2017-08-18","1346.70","1288.60","1300.70","1284.30","0,36K","-0,08"
"2017-08-17","1347.80","1283.80","1288.50","1283.20","0,04K","0,69"
"2017-08-16","1338.60","1271.30","1282.60","1269.40","0,11K","0,25"
"2017-08-15","1335.30","1280.50","1280.50","1267.40","0,19K","-0,79"
"2017-08-14","1345.90","1288.40","1288.40","1278.80","0,34K","-0,24"
"2017-08-11","1349.20","1286.30","1291.10","1282.00","0,14K","0,27"
"2017-08-10","1345.60","1276.60","1287.40","1274.90","0,61K","0,81"
"2017-08-09","1334.80","1260.20","1277.80","1260.20","0,57K","1,26"
"2017-08-08","1318.20","1256.90","1264.10","1251.40","0,56K","-0,12"
"2017-08-07","1319.80","1258.70","1259.10","1255.30","0,26K","0,02"
"2017-08-04","1319.50","1269.00","1269.60","1253.90","0,52K","-0,74"
"2017-08-03","1329.40","1317.60","1317.60","1317.60","0,00K","-0,29"
"2017-08-02","1333.30","1268.50","1272.10","1262.90","0,39K","-0,06"
"2017-08-01","1334.10","1268.40","1273.30","1262.00","1,06K","0,43"
"2017-07-31","1328.40","1268.90","1270.80","1265.80","7,78K","-0,14"
"2017-07-28","1330.30","1258.40","1270.00","1256.90","64,18K","0,67"
"2017-07-27","1321.40","1259.60","1259.60","1259.60","0,05K","0,86"
"2017-07-26","1310.10","1244.80","1247.40","1244.80","0,01K","-0,11"
"2017-07-25","1311.50","1252.70","1253.60","1249.20","0,02K","-0,17"
"2017-07-24","1313.70","1256.00","1256.00","1254.10","0,01K","-0,04"
"2017-07-21","1314.20","1250.70","1251.10","1250.50","0,02K","0,67"
"2017-07-20","1305.40","1236.60","1236.80","1236.60","0,01K","0,26"
"2017-07-19","1302.00","1240.40","1240.40","1240.10","0,00K","0,02"
"2017-07-18","1301.80","1236.20","1241.20","1236.20","0,03K","0,63"
"2017-07-17","1293.70","1229.90","1233.40","1229.90","0,01K","0,51"
"2017-07-14","1287.10","1214.90","1227.50","1214.80","0,02K","0,81"
"2017-07-13","1276.80","1221.40","1221.40","1216.50","0,01K","-0,21"
"2017-07-12","1279.50","1218.30","1219.40","1217.90","0,01K","0,27"
"2017-07-11","1276.00","1208.70","1214.90","1208.70","0,01K","0,13"
"2017-07-10","1274.30","1211.40","1212.00","1209.60","0,03K","0,28"
"2017-07-07","1270.70","1219.10","1220.40","1213.20","0,12K","-1,11"
"2017-07-06","1285.00","1225.10","1225.10","1222.40","0,01K","0,22"
"2017-07-05","1282.20","1222.50","1225.00","1217.10","0,04K","4,45"
"2017-07-04","1227.55","1224.30","1228.03","1221.49","0","-4,04"
"2017-07-03","1279.20","1236.00","1236.00","1218.30","0,03K","-1,77"
"2017-06-30","1302.30","1243.70","1243.70","1239.10","0,04K","-0,28"
"2017-06-29","1306.00","1248.20","1250.70","1238.10","0,54K","-0,24"
"2017-06-28","1309.10","1248.50","1248.50","1248.50","0,01K","0,18"
"2017-06-27","1306.70","1251.60","1251.80","1245.90","0,11K","0,05"
"2017-06-26","1306.00","1260.20","1260.20","1241.60","0,19K","-0,76"
"2017-06-23","1316.00","1250.00","1273.60","1249.80","0,27K","0,56"
"2017-06-22","1308.70","1251.00","1252.70","1246.30","0,16K","0,26"
"2017-06-21","1305.30","1244.10","1245.00","1240.00","0,21K","0,15"
"2017-06-20","1303.30","1242.20","1245.50","1240.50","0,08K","-0,28"
"2017-06-19","1306.90","1252.10","1252.20","1241.90","0,11K","-0,74"
"2017-06-16","1316.60","1252.80","1255.30","1251.30","0,03K","0,14"
"2017-06-15","1314.70","1263.20","1264.20","1250.30","0,74K","-1,60"
"2017-06-14","1336.10","1269.40","1278.00","1256.80","0,34K","0,53"
"2017-06-13","1329.10","1264.10","1266.90","1259.70","0,15K","-0,02"
"2017-06-12","1329.40","1266.40","1269.30","1263.20","0,26K","-0,18"
"2017-06-09","1331.80","1277.90","1277.90","1264.60","0,47K","-0,60"
"2017-06-08","1339.80","1285.40","1287.60","1268.10","0,32K","-1,01"
"2017-06-07","1353.50","1291.60","1293.10","1284.30","0,64K","-0,32"
"2017-06-06","1357.90","1279.40","1295.20","1279.40","0,94K","1,07"
"2017-06-05","1343.50","1279.20","1282.00","1277.00","0,43K","0,19"
"2017-06-02","1341.00","1265.20","1279.00","1259.00","1,73K","0,74"
"2017-06-01","1331.10","1268.00","1269.20","1260.80","0,83K","-0,40"
"2017-05-31","1336.40","1262.40","1273.20","1258.50","2,71K","0,71"
"2017-05-30","1327.00","1267.40","1270.00","1258.40","129,82K","4,76"
"2017-05-29","1266.69","1268.02","1268.60","1264.96","0","-0,12"
"2017-05-28","1268.22","1266.31","1269.02","1266.31","0","-4,84"
"2017-05-26","1332.70","1267.60","1267.60","1267.60","0,00K","0,87"
"2017-05-25","1321.20","1257.10","1258.30","1256.20","0,01K","0,27"
"2017-05-24","1317.60","1251.90","1257.80","1249.70","0,01K","-0,18"
"2017-05-23","1320.00","1261.50","1261.60","1250.60","0,02K","-0,44"
"2017-05-22","1325.90","1251.70","1252.00","1251.70","0,01K","0,61"
"2017-05-19","1317.80","1252.70","1252.70","1252.70","0,01K","0,05"
"2017-05-18","1317.10","1254.80","1260.00","1245.80","0,00K","-0,53"
"2017-05-17","1324.10","1241.00","1259.20","1240.70","0,03K","1,67"
"2017-05-16","1302.30","1230.40","1237.30","1230.40","0,02K","0,49"
"2017-05-15","1295.90","1227.50","1232.70","1227.50","0,01K","0,18"
"2017-05-12","1293.60","1228.00","1229.50","1226.10","0,03K","0,22"
"2017-05-11","1290.80","1218.50","1220.00","1218.30","0,01K","0,41"
"2017-05-10","1285.50","1219.80","1220.20","1217.80","0,02K","0,19"
"2017-05-09","1283.00","1226.10","1226.20","1214.00","0,06K","-0,85"
"2017-05-08","1294.00","1224.00","1234.00","1224.00","0,04K","0,02"
"2017-05-05","1293.70","1227.00","1233.70","1225.10","0,02K","-0,12"
"2017-05-04","1295.30","1239.80","1239.80","1224.20","0,07K","-1,54"
"2017-05-03","1315.50","1255.10","1255.80","1238.70","0,20K","-0,64"
"2017-05-02","1324.00","1256.20","1256.20","1251.20","0,09K","0,11"
"2017-05-01","1322.50","1268.70","1269.30","1254.00","0,03K","-0,94"
"2017-04-28","1335.00","1265.90","1267.20","1264.70","0,09K","0,18"
"2017-04-27","1332.60","1266.70","1267.20","1262.20","0,21K","0,13"
"2017-04-26","1330.90","1266.00","1266.00","1262.40","0,10K","-0,22"
"2017-04-25","1333.90","1275.60","1276.90","1262.10","0,36K","-0,73"
"2017-04-24","1343.70","1275.00","1276.40","1265.00","0,61K","-0,83"
"2017-04-21","1354.90","1279.80","1287.00","1279.20","0,47K","0,39"
"2017-04-20","1349.60","1279.70","1281.50","1276.20","0,13K","0,09"
"2017-04-19","1348.40","1288.00","1288.00","1274.00","0,19K","-0,77"
"2017-04-18","1358.80","1283.90","1290.60","1278.60","0,39K","0,08"
"2017-04-17","1357.70","1291.80","1294.80","1284.30","0,07K","5,28"
"2017-04-14","1289.65","1289.65","1289.65","1289.65","0","-4,79"
"2017-04-13","1354.60","1285.30","1287.60","1282.00","0,92K","0,70"
"2017-04-12","1345.20","1275.00","1285.10","1272.00","0,49K","0,29"
"2017-04-11","1341.30","1254.50","1273.50","1254.50","0,40K","1,52"
"2017-04-10","1321.20","1252.70","1255.20","1246.80","0,18K","-0,26"
"2017-04-07","1324.70","1249.50","1269.10","1249.50","0,45K","0,33"
"2017-04-06","1320.30","1256.10","1257.50","1249.00","0,17K","0,37"
"2017-04-05","1315.40","1255.40","1255.40","1243.00","0,91K","-0,72"
"2017-04-04","1325.00","1253.10","1260.30","1253.00","0,72K","0,31"
"2017-04-03","1320.90","1247.50","1252.40","1243.60","1,16K","0,22"
"2017-03-31","1318.00","1242.10","1248.80","1238.70","8,22K","0,24"
"2017-03-30","1314.90","1253.10","1253.60","1241.10","51,33K","-0,66"
"2017-03-29","1323.70","1252.20","1252.20","1252.10","0,04K","-0,15"
"2017-03-28","1325.70","1255.90","1255.90","1255.90","0,02K","0,01"
"2017-03-27","1325.60","1255.80","1257.70","1253.80","0,07K","0,53"
"2017-03-24","1318.60","1248.00","1248.30","1247.60","0,00K","0,14"
"2017-03-23","1316.70","1246.40","1247.50","1244.80","0,02K","-0,23"
"2017-03-22","1319.70","1247.90","1249.50","1247.70","0,00K","0,19"
"2017-03-21","1317.20","1226.40","1245.20","1226.40","0,01K","0,90"
"2017-03-20","1305.40","1229.30","1234.40","1229.30","0,02K","0,28"
"2017-03-17","1301.80","1227.10","1230.90","1227.10","0,03K","0,22"
"2017-03-16","1298.90","1222.20","1231.40","1222.20","0,05K","2,07"
"2017-03-15","1272.50","1198.20","1221.20","1197.70","0,04K","-0,16"
"2017-03-14","1274.50","1203.10","1205.90","1196.80","0,02K","-0,02"
"2017-03-13","1274.80","1206.20","1210.00","1202.30","0,04K","0,20"
"2017-03-10","1272.20","1196.20","1203.30","1196.20","0,00K","-0,13"
"2017-03-09","1273.90","1204.50","1205.60","1202.30","0,04K","-0,48"
"2017-03-08","1280.10","1212.20","1212.20","1206.70","0,02K","-0,45"
"2017-03-07","1285.90","1224.30","1225.40","1213.70","0,03K","-0,74"
"2017-03-06","1295.50","1235.20","1235.20","1225.70","0,03K","-0,12"
"2017-03-03","1297.00","1231.70","1235.20","1222.90","0,12K","-0,39"
"2017-03-02","1302.10","1247.20","1247.60","1230.70","0,08K","-1,30"
"2017-03-01","1319.30","1247.80","1248.30","1236.90","0,14K","-0,24"
"2017-02-28","1322.50","1253.60","1257.30","1247.20","0,72K","-0,36"
"2017-02-27","1327.30","1254.70","1263.10","1250.40","0,54K","0,05"
"2017-02-24","1326.60","1250.00","1258.80","1250.00","0,09K","0,51"
"2017-02-23","1319.90","1236.10","1250.30","1236.10","0,11K","1,41"
"2017-02-22","1301.50","1236.10","1238.60","1231.80","0,04K","-0,45"
"2017-02-21","1307.40","1237.30","1237.30","1228.10","0,12K","5,59"
"2017-02-20","1238.20","1237.25","1240.15","1233.50","0","0,07"
"2017-02-19","1237.30","1236.00","1239.25","1236.00","0","-5,38"
"2017-02-17","1307.60","1240.70","1241.20","1234.80","0,30K","-0,25"
"2017-02-16","1310.90","1234.50","1240.70","1233.20","0,09K","0,65"
"2017-02-15","1302.40","1225.50","1231.50","1217.30","0,18K","0,72"
"2017-02-14","1293.10","1225.90","1233.50","1222.10","0,16K","0,00"
"2017-02-13","1293.10","1230.50","1231.10","1219.00","0,40K","-0,74"
"2017-02-10","1302.70","1227.60","1234.30","1221.50","0,39K","-0,07"
"2017-02-09","1303.60","1239.40","1243.50","1226.90","0,89K","-0,22"
"2017-02-08","1306.50","1232.10","1243.90","1231.00","0,29K","0,15"
"2017-02-07","1304.60","1234.20","1236.20","1228.50","1,18K","0,24"
"2017-02-06","1301.50","1221.90","1235.40","1218.50","0,91K","0,86"
"2017-02-03","1290.40","1214.90","1220.60","1206.20","0,87K","0,12"
"2017-02-02","1288.80","1209.70","1224.20","1208.90","1,51K","0,87"
"2017-02-01","1277.70","1211.90","1211.90","1197.90","1,15K","-0,18"
"2017-01-31","1280.00","1194.90","1214.70","1193.50","3,21K","1,22"
"2017-01-30","1264.60","1191.70","1198.50","1187.10","50,50K","0,37"
"2017-01-27","1259.90","1187.90","1188.30","1187.90","0,02K","-0,10"
"2017-01-26","1261.10","1199.70","1199.70","1185.60","0,02K","-0,65"
"2017-01-25","1269.30","1202.00","1202.80","1194.90","0,40K","-1,01"
"2017-01-24","1282.30","1219.00","1219.00","1207.70","0,02K","-0,37"
"2017-01-23","1287.10","1212.00","1213.60","1210.00","0,02K","0,76"
"2017-01-20","1277.40","1202.80","1212.10","1202.80","0,04K","0,29"
"2017-01-19","1273.70","1200.50","1204.00","1195.80","0,03K","-0,79"
"2017-01-18","1283.90","1213.60","1214.70","1203.10","0,11K","-0,13"
"2017-01-17","1285.60","1205.50","1214.60","1200.80","0,08K","6,88"
"2017-01-16","1202.85","1203.25","1208.45","1200.00","0","-0,04"
"2017-01-15","1203.35","1197.30","1205.05","1197.30","0","-5,21"
"2017-01-13","1269.50","1195.70","1196.00","1187.70","0,01K","-0,16"
"2017-01-12","1271.50","1192.70","1204.30","1192.30","0,11K","0,26"
"2017-01-11","1268.20","1187.50","1197.00","1176.50","0,02K","0,92"
"2017-01-10","1256.70","1184.30","1188.90","1182.30","0,01K","0,07"
"2017-01-09","1255.80","1173.90","1183.60","1173.00","0,06K","0,96"
"2017-01-06","1243.90","1176.50","1176.50","1172.00","0,02K","-0,51"
"2017-01-05","1250.30","1172.00","1183.30","1171.50","0,50K","1,21"
"2017-01-04","1235.30","1156.30","1165.00","1156.30","0,04K","0,19"
"2017-01-03","1232.90","1155.20","1160.80","1146.50","0,05K","7,11"
"2017-01-02","1151.05","1151.00","1153.25","1150.00","0","-5,86"
"2016-12-30","1222.70","1162.00","1162.00","1151.00","0,02K","-0,54"
"2016-12-29","1229.40","1143.80","1158.80","1143.60","0,95K","1,42"
"2016-12-28","1212.20","1141.20","1141.20","1138.00","0,21K","0,17"
"2016-12-27","1210.10","1134.30","1142.20","1134.30","0,08K","6,66"
"2016-12-26","1134.55","1135.00","1136.05","1134.00","0","-0,04"
"2016-12-25","1135.00","1135.00","1135.00","1135.00","0","-5,81"
"2016-12-23","1205.00","1130.90","1132.80","1130.30","0,07K","0,25"
"2016-12-22","1202.00","1131.20","1132.80","1128.30","0,10K","-0,22"
"2016-12-21","1204.70","1136.10","1136.10","1130.00","0,05K","-0,04"
"2016-12-20","1205.20","1133.50","1133.50","1126.50","0,05K","-0,73"
"2016-12-19","1214.10","1139.40","1140.70","1137.90","0,25K","0,41"
"2016-12-16","1209.10","1126.90","1140.90","1126.90","0,15K","0,65"
"2016-12-15","1201.30","1139.80","1143.30","1123.90","0,24K","-2,18"
"2016-12-14","1228.10","1159.80","1164.00","1142.00","0,49K","0,38"
"2016-12-13","1223.40","1163.50","1164.00","1155.40","0,64K","-0,54"
"2016-12-12","1230.10","1158.30","1163.90","1153.00","0,33K","0,35"
"2016-12-09","1225.80","1166.60","1168.80","1156.00","0,37K","-0,84"
"2016-12-08","1236.20","1173.80","1177.80","1169.10","0,32K","-0,34"
"2016-12-07","1240.40","1167.70","1178.50","1166.40","0,18K","1,11"
"2016-12-06","1226.80","1170.90","1174.50","1167.10","0,65K","-0,54"
"2016-12-05","1233.50","1181.80","1186.70","1157.00","0,36K","-0,06"
"2016-12-02","1234.20","1172.30","1177.30","1166.40","1,52K","0,71"
"2016-12-01","1225.50","1172.70","1174.60","1160.00","1,59K","-0,38"
"2016-11-30","1230.20","1187.10","1193.30","1167.90","7,16K","-1,37"
"2016-11-29","1247.30","1193.20","1194.80","1179.40","42,12K","-0,25"
"2016-11-28","1250.40","1188.00","1190.20","1188.00","0,02K","1,06"
"2016-11-25","1237.30","1177.00","1189.30","1177.00","0,01K","4,37"
"2016-11-24","1185.55","1189.20","1190.30","1179.75","0","-5,06"
"2016-11-23","1248.70","1212.80","1213.80","1186.80","0,31K","-1,66"
"2016-11-22","1269.80","1210.40","1211.10","1207.60","0,02K","0,09"
"2016-11-21","1268.60","1209.60","1209.60","1209.60","0","0,03"
"2016-11-18","1268.20","1211.90","1211.90","1207.20","0,61K","-0,58"
"2016-11-17","1275.60","1224.60","1225.00","1211.00","1,14K","-0,51"
"2016-11-16","1282.10","1229.30","1229.30","1223.00","0,07K","-0,05"
"2016-11-15","1282.70","1224.30","1226.00","1222.50","0,02K","0,31"
"2016-11-14","1278.70","1227.80","1229.50","1210.40","0,22K","0,27"
"2016-11-11","1275.30","1253.70","1258.70","1219.10","0,60K","-3,33"
"2016-11-10","1319.20","1274.40","1287.50","1253.30","0,06K","-0,69"
"2016-11-09","1328.30","1272.20","1318.60","1270.00","0,11K","-0,04"
"2016-11-08","1328.80","1284.10","1289.40","1273.20","0,05K","-0,32"
"2016-11-07","1333.00","1292.00","1294.50","1280.20","0,03K","-1,86"
"2016-11-04","1358.30","1300.00","1300.00","1296.70","0,01K","0,14"
"2016-11-03","1356.40","1296.40","1303.10","1287.30","0,07K","-0,31"
"2016-11-02","1360.60","1288.30","1307.00","1288.30","0,03K","1,49"
"2016-11-01","1340.60","1279.30","1290.70","1279.00","0,05K","1,12"
"2016-10-31","1325.80","1276.60","1276.60","1272.20","0,06K","-0,26"
"2016-10-28","1329.20","1270.30","1281.50","1262.00","0,56K","0,54"
"2016-10-27","1322.10","1269.40","1269.40","1269.40","0,07K","0,39"
"2016-10-26","1316.90","1274.00","1274.00","1270.00","0,28K","-0,53"
"2016-10-25","1323.90","1264.10","1274.10","1264.10","0,06K","0,98"
"2016-10-24","1311.00","1269.20","1269.20","1261.80","0,04K","-0,44"
"2016-10-21","1316.80","1265.90","1265.90","1265.90","0,22K","-0,04"
"2016-10-20","1317.30","1270.00","1270.50","1265.50","0,42K","-0,13"
"2016-10-19","1319.00","1262.90","1271.50","1262.90","0,22K","0,51"
"2016-10-18","1312.30","1260.90","1261.70","1260.90","0,01K","0,52"
"2016-10-17","1305.50","1249.90","1255.00","1249.90","0,04K","0,11"
"2016-10-14","1304.10","1253.90","1253.90","1250.60","0,31K","-0,15"
"2016-10-13","1306.00","1258.70","1259.00","1255.20","0,32K","0,35"
"2016-10-12","1301.40","1251.70","1254.00","1251.70","0,13K","-0,14"
"2016-10-11","1303.20","1258.90","1258.90","1253.80","0,03K","-0,34"
"2016-10-10","1307.60","1258.80","1260.40","1256.90","0,03K","0,72"
"2016-10-07","1298.20","1253.90","1263.60","1249.50","0,17K","-0,08"
"2016-10-06","1299.20","1265.30","1265.30","1249.90","0,11K","-1,20"
"2016-10-05","1315.00","1272.10","1274.00","1261.30","0,25K","-0,06"
"2016-10-04","1315.80","1307.60","1310.20","1266.30","1,89K","-3,22"
"2016-10-03","1359.60","1313.50","1316.80","1308.20","0,30K","-0,33"
"2016-09-30","1364.10","1320.60","1327.70","1312.90","0,87K","-0,63"
"2016-09-29","1372.80","1321.20","1325.00","1314.70","6,11K","0,18"
"2016-09-28","1370.40","1319.40","1319.40","1319.40","0,10K","-0,54"
"2016-09-27","1377.80","1328.00","1328.70","1327.90","0,05K","-1,01"
"2016-09-26","1391.80","1335.20","1341.80","1335.20","0,02K","0,20"
"2016-09-23","1389.00","1337.20","1337.20","1337.20","0,04K","-0,22"
"2016-09-22","1392.10","1338.60","1338.60","1338.20","0,02K","0,83"
"2016-09-21","1380.70","1326.30","1326.30","1324.00","0,08K","0,99"
"2016-09-20","1367.10","1313.70","1313.70","1313.70","0,10K","0,03"
"2016-09-19","1366.70","1313.50","1313.50","1313.50","0,02K","0,54"
"2016-09-16","1359.40","1312.20","1312.60","1311.90","0,00K","-0,57"
"2016-09-15","1367.20","1320.70","1320.70","1310.80","0,04K","-0,61"
"2016-09-14","1375.60","1319.20","1322.30","1319.20","0,07K","0,18"
"2016-09-13","1373.10","1324.60","1324.60","1315.00","0,08K","-0,26"
"2016-09-12","1376.70","1327.00","1329.30","1319.90","0,18K","-0,63"
"2016-09-09","1385.40","1338.50","1338.50","1328.00","0,04K","-0,51"
"2016-09-08","1392.50","1344.80","1345.40","1335.70","0,03K","-0,49"
"2016-09-07","1399.40","1348.40","1350.50","1343.90","0,01K","-0,29"
"2016-09-06","1403.40","1323.30","1347.20","1323.20","0,05K","5,43"
"2016-09-05","1331.10","1326.35","1332.15","1325.55","0","0,37"
"2016-09-04","1326.25","1328.20","1328.75","1326.15","0","-3,73"
"2016-09-02","1377.60","1309.60","1326.70","1309.20","0,06K","0,93"
"2016-09-01","1364.90","1305.30","1313.10","1301.50","0,23K","0,36"
"2016-08-31","1360.00","1310.30","1313.70","1306.30","0,21K","-0,48"
"2016-08-30","1366.60","1322.00","1322.10","1308.00","0,71K","-0,72"
"2016-08-29","1376.50","1315.00","1323.00","1315.00","0,04K","0,09"
"2016-08-26","1375.30","1323.80","1340.50","1320.10","0,14K","-0,06"
"2016-08-25","1376.10","1321.40","1324.00","1317.00","0,06K","-0,46"
"2016-08-24","1382.50","1337.20","1337.20","1322.90","0,26K","-1,24"
"2016-08-23","1399.90","1337.00","1341.20","1334.30","0,55K","0,19"
"2016-08-22","1397.30","1334.40","1337.70","1333.30","0,12K","-0,20"
"2016-08-19","1400.10","1350.10","1350.10","1338.60","0,20K","-0,79"
"2016-08-18","1411.20","1351.30","1354.40","1348.20","0,14K","0,61"
"2016-08-17","1402.70","1345.50","1347.30","1338.60","0,14K","-0,60"
"2016-08-16","1411.10","1342.20","1355.00","1341.00","0,34K","0,60"
"2016-08-15","1402.70","1336.50","1340.60","1333.60","0,06K","0,27"
"2016-08-12","1398.90","1336.80","1351.80","1333.20","0,11K","-0,51"
"2016-08-11","1406.10","1341.60","1350.40","1334.80","0,67K","-0,11"
"2016-08-10","1407.70","1344.80","1354.20","1344.70","0,11K","0,36"
"2016-08-09","1402.70","1331.80","1339.40","1328.50","0,62K","0,38"
"2016-08-08","1397.40","1330.00","1335.40","1327.80","0,59K","-0,19"
"2016-08-05","1400.00","1357.60","1360.80","1333.70","1,11K","-1,41"
"2016-08-04","1420.00","1354.40","1361.60","1347.00","0,38K","0,28"
